indicador_id,indicador,variable_id,variable,polaridad,municipio_id,municipio,anio_anterior,valor_anterior,anio_reciente,valor_reciente,cambio_porcentual,cambio_ajustado,lectura_dss
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,5,Acteopan,2010,433,2020,703,62.355658198614,62.355658198614,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,6,Ahuacatlán,2010,3162,2020,3592,13.59898798229,13.59898798229,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,7,Ahuatlán,2010,573,2020,725,26.52705061082,26.52705061082,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,8,Ahuazotepec,2010,2348,2020,2852,21.465076660988,21.465076660988,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,9,Ahuehuetitla,2010,458,2020,546,19.213973799127,19.213973799127,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,10,Ajalpan,2010,11468,2020,15293,33.353679804674,33.353679804674,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,11,"Albino Zertuche",2010,369,2020,494,33.875338753388,33.875338753388,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,12,Aljojuca,2010,1506,2020,1692,12.350597609562,12.350597609562,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,13,Altepexi,2010,3929,2020,4668,18.808857215576,18.808857215576,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,14,Amixtlán,2010,1206,2020,1320,9.452736318408,9.452736318408,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,15,Amozoc,2010,21751,2020,31167,43.289963679831,43.289963679831,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,16,Aquixtla,2010,1738,2020,2378,36.823935558113,36.823935558113,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,17,Atempan,2010,5188,2020,6809,31.245181187355,31.245181187355,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,18,Atexcal,2010,849,2020,1051,23.792697290931,23.792697290931,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,19,Atlixco,2010,29533,2020,36889,24.907730335557,24.907730335557,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,20,Atoyatempan,2010,1430,2020,1787,24.965034965035,24.965034965035,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,21,Atzala,2010,280,2020,389,38.928571428571,38.928571428571,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,22,Atzitzihuacán,2010,2404,2020,3078,28.036605657238,28.036605657238,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,23,Atzitzintla,2010,1745,2020,2040,16.905444126074,16.905444126074,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,24,Axutla,2010,237,2020,292,23.206751054852,23.206751054852,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,25,"Ayotoxco de Guerrero",2010,1850,2020,2242,21.189189189189,21.189189189189,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,26,Calpan,2010,3005,2020,3531,17.504159733777,17.504159733777,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,27,Caltepec,2010,1016,2020,1177,15.846456692913,15.846456692913,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,28,Camocuautla,2010,599,2020,715,19.365609348915,19.365609348915,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,29,Caxhuacan,2010,851,2020,920,8.1081081081081,8.1081081081081,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,30,Coatepec,2010,189,2020,224,18.518518518519,18.518518518519,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,31,Coatzingo,2010,679,2020,743,9.4256259204713,9.4256259204713,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,32,Cohetzala,2010,267,2020,392,46.816479400749,46.816479400749,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,33,Cohuecan,2010,904,2020,1237,36.836283185841,36.836283185841,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,34,Coronango,2010,6486,2020,11054,70.428615479494,70.428615479494,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,35,Coxcatlán,2010,4337,2020,5044,16.301590961494,16.301590961494,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,36,Coyomeapan,2010,2938,2020,3403,15.827093260722,15.827093260722,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,37,Coyotepec,2010,651,2020,741,13.824884792627,13.824884792627,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,38,"Cuapiaxtla de Madero",2010,1734,2020,2287,31.891580161476,31.891580161476,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,39,Cuautempan,2010,2243,2020,2746,22.42532322782,22.42532322782,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,40,Cuautinchán,2010,1643,2020,2654,61.533779671333,61.533779671333,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,41,Cuautlancingo,2010,19408,2020,40966,111.07790601814,111.07790601814,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,42,"Cuayuca de Andrade",2010,618,2020,903,46.116504854369,46.116504854369,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,43,"Cuetzalan del Progreso",2010,8778,2020,11739,33.732057416268,33.732057416268,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,44,Cuyoaco,2010,3398,2020,4045,19.040612124779,19.040612124779,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,45,"Chalchicomula de Sesma",2010,10041,2020,11557,15.098097799024,15.098097799024,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,46,Chapulco,2010,1396,2020,1860,33.23782234957,33.23782234957,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,47,Chiautla,2010,4335,2020,5661,30.588235294118,30.588235294118,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,48,Chiautzingo,2010,3882,2020,4918,26.687274600721,26.687274600721,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,49,Chiconcuautla,2010,3108,2020,3969,27.702702702703,27.702702702703,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,50,Chichiquila,2010,4193,2020,5173,23.372287145242,23.372287145242,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,51,Chietla,2010,8403,2020,10006,19.076520290372,19.076520290372,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,52,Chigmecatitlán,2010,316,2020,359,13.607594936709,13.607594936709,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,53,Chignahuapan,2010,13263,2020,16716,26.034833748021,26.034833748021,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,54,Chignautla,2010,6159,2020,7706,25.117713914597,25.117713914597,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,55,Chila,2010,992,2020,1317,32.762096774194,32.762096774194,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,56,"Chila de la Sal",2010,322,2020,412,27.950310559006,27.950310559006,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,57,Honey,2010,1591,2020,1635,2.7655562539283,2.7655562539283,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,58,Chilchotla,2010,3438,2020,4291,24.810936591041,24.810936591041,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,59,Chinantla,2010,552,2020,722,30.797101449275,30.797101449275,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,60,"Domingo Arenas",2010,1404,2020,1774,26.353276353276,26.353276353276,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,61,Eloxochitlán,2010,2597,2020,3286,26.530612244898,26.530612244898,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,62,Epatlán,2010,1080,2020,1288,19.259259259259,19.259259259259,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,63,Esperanza,2010,3167,2020,3627,14.524786864541,14.524786864541,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,64,"Francisco Z. Mena",2010,4053,2020,4992,23.168023686158,23.168023686158,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,65,"General Felipe Ángeles",2010,4033,2020,5214,29.283411852219,29.283411852219,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,66,Guadalupe,2010,1438,2020,1753,21.905424200278,21.905424200278,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,67,"Guadalupe Victoria",2010,3667,2020,4600,25.443141532588,25.443141532588,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,68,"Hermenegildo Galeana",2010,1736,2020,1958,12.78801843318,12.78801843318,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,69,Huaquechula,2010,5448,2020,6999,28.469162995595,28.469162995595,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,70,Huatlatlauca,2010,1258,2020,1594,26.70906200318,26.70906200318,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,71,Huauchinango,2010,22200,2020,27280,22.882882882883,22.882882882883,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,72,Huehuetla,2010,2835,2020,3778,33.26278659612,33.26278659612,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,73,"Huehuetlán el Chico",2010,1896,2020,2401,26.635021097046,26.635021097046,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,74,Huejotzingo,2010,13138,2020,22340,70.041102146445,70.041102146445,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,75,Hueyapan,2010,2391,2020,3216,34.504391468005,34.504391468005,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,76,Hueytamalco,2010,6250,2020,7356,17.696,17.696,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,77,Hueytlalpan,2010,1165,2020,1413,21.287553648069,21.287553648069,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,78,"Huitzilan de Serdán",2010,2464,2020,3605,46.306818181818,46.306818181818,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,79,Huitziltepec,2010,1180,2020,1521,28.898305084746,28.898305084746,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,80,Atlequizayan,2010,575,2020,656,14.086956521739,14.086956521739,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,81,"Ixcamilpa de Guerrero",2010,707,2020,990,40.02828854314,40.02828854314,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,82,Ixcaquixtla,2010,1850,2020,2357,27.405405405405,27.405405405405,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,83,Ixtacamaxtitlán,2010,5513,2020,6205,12.552149464901,12.552149464901,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,84,Ixtepec,2010,1434,2020,1693,18.061366806137,18.061366806137,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,85,"Izúcar de Matamoros",2010,17323,2020,21289,22.894417826012,22.894417826012,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,86,Jalpan,2010,2758,2020,3219,16.715010877447,16.715010877447,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,87,Jolalpan,2010,2500,2020,3125,25,25,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,88,Jonotla,2010,964,2020,1195,23.96265560166,23.96265560166,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,89,Jopala,2010,2675,2020,3142,17.457943925234,17.457943925234,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,90,"Juan C. Bonilla",2010,3773,2020,5717,51.523986217864,51.523986217864,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,91,"Juan Galindo",2010,2576,2020,2777,7.8027950310559,7.8027950310559,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,92,"Juan N. Méndez",2010,1117,2020,1406,25.872873769024,25.872873769024,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,93,Lafragua,2010,1746,2020,1915,9.6792668957617,9.6792668957617,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,94,Libres,2010,6765,2020,8689,28.440502586844,28.440502586844,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,95,"La Magdalena Tlatlauquitepec",2010,108,2020,166,53.703703703704,53.703703703704,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,96,"Mazapiltepec de Juárez",2010,582,2020,745,28.006872852234,28.006872852234,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,97,Mixtla,2010,428,2020,607,41.822429906542,41.822429906542,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,98,Molcaxac,2010,1268,2020,1734,36.750788643533,36.750788643533,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,99,"Cañada Morelos",2010,3561,2020,4778,34.175793316484,34.175793316484,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,100,Naupan,2010,1996,2020,2275,13.977955911824,13.977955911824,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,101,Nauzontla,2010,889,2020,951,6.9741282339708,6.9741282339708,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,102,Nealtican,2010,2423,2020,3118,28.683450268262,28.683450268262,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,103,"Nicolás Bravo",2010,1190,2020,1499,25.966386554622,25.966386554622,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,104,Nopalucan,2010,5439,2020,7079,30.152601581173,30.152601581173,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,105,Ocotepec,2010,1147,2020,1317,14.821272885789,14.821272885789,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,106,Ocoyucan,2010,4535,2020,10483,131.15766262404,131.15766262404,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,107,Olintla,2010,2144,2020,2638,23.041044776119,23.041044776119,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,108,Oriental,2010,3613,2020,4537,25.574314973706,25.574314973706,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,109,Pahuatlán,2010,4504,2020,5183,15.075488454707,15.075488454707,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,110,"Palmar de Bravo",2010,8725,2020,11721,34.338108882521,34.338108882521,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,111,Pantepec,2010,4422,2020,5071,14.676616915423,14.676616915423,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,112,Petlalcingo,2010,2130,2020,2494,17.089201877934,17.089201877934,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,113,Piaxtla,2010,1142,2020,1335,16.900175131349,16.900175131349,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,114,Puebla,2010,387376,2020,474521,22.496231052001,22.496231052001,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,115,Quecholac,2010,9471,2020,13190,39.267236828212,39.267236828212,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,116,Quimixtlán,2010,3960,2020,4709,18.914141414141,18.914141414141,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,117,"Rafael Lara Grajales",2010,3106,2020,3686,18.673535093368,18.673535093368,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,118,"Los Reyes de Juárez",2010,4913,2020,6337,28.984327294932,28.984327294932,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,119,"San Andrés Cholula",2010,24260,2020,44021,81.455070074196,81.455070074196,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,120,"San Antonio Cañada",2010,950,2020,1279,34.631578947368,34.631578947368,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,121,"San Diego la Mesa Tochimiltzingo",2010,221,2020,340,53.846153846154,53.846153846154,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,122,"San Felipe Teotlalcingo",2010,1988,2020,2578,29.678068410463,29.678068410463,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,123,"San Felipe Tepatlán",2010,967,2020,1026,6.1013443640124,6.1013443640124,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,124,"San Gabriel Chilac",2010,3075,2020,3835,24.715447154472,24.715447154472,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,125,"San Gregorio Atzompa",2010,1960,2020,2454,25.204081632653,25.204081632653,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,126,"San Jerónimo Tecuanipan",2010,1063,2020,1390,30.761994355597,30.761994355597,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,127,"San Jerónimo Xayacatlán",2010,953,2020,1094,14.795383001049,14.795383001049,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,128,"San José Chiapa",2010,1744,2020,2460,41.05504587156,41.05504587156,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,129,"San José Miahuatlán",2010,3052,2020,3483,14.121887287025,14.121887287025,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,130,"San Juan Atenco",2010,868,2020,950,9.4470046082949,9.4470046082949,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,131,"San Juan Atzompa",2010,199,2020,260,30.653266331658,30.653266331658,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,132,"San Martín Texmelucan",2010,32380,2020,38045,17.495367510809,17.495367510809,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,133,"San Martín Totoltepec",2010,156,2020,192,23.076923076923,23.076923076923,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,134,"San Matías Tlalancaleca",2010,4252,2020,5067,19.167450611477,19.167450611477,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,135,"San Miguel Ixitlán",2010,177,2020,170,-3.954802259887,-3.954802259887,deterioro
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,136,"San Miguel Xoxtla",2010,2717,2020,2817,3.6805299963195,3.6805299963195,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,137,"San Nicolás Buenos Aires",2010,2008,2020,2403,19.671314741036,19.671314741036,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,138,"San Nicolás de los Ranchos",2010,2225,2020,2615,17.52808988764,17.52808988764,mejora
30,"Viviendas particulares habitadas que disponen de excusado o sanitario",81,"Viviendas particulares habitadas que disponen de excusado o sanitario",asendente,139,"San Pablo Anicano",2010,767,2020,969,26.336375488918,26.336375488918,mejora
